Data_venda;Canal;ProductKey;Cod_Produto;Desc_Produto;Classe_Produto;Custo_Unit;Preco_Unit;Qtd_Venda;Qtd_Devolução;Valor_Devolução;Qtd_Desconto;Valor_Desconto;Custo_Total;Vendas_Total
23/05/16;Online;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;24;0;R$ 0,00;1;R$ 2,16;R$ 264,00;R$ 515,52
23/05/16;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
23/05/16;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
23/05/16;Online;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
23/05/16;Online;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;24;0;R$ 0,00;3;R$ 18,00;R$ 733,92;R$ 1.421,76
23/05/16;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;24;0;R$ 0,00;1;R$ 6,00;R$ 733,92;R$ 1.433,76
23/05/16;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;24;0;R$ 0,00;2;R$ 12,00;R$ 733,92;R$ 1.427,76
23/05/16;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
23/05/16;Catálogo;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
23/05/16;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
23/05/16;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
23/05/16;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
23/05/16;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
23/05/16;Revendedor;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;24;0;R$ 0,00;3;R$ 23,30;R$ 857,28;R$ 1.841,02
23/05/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
23/05/16;Revendedor;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;10;1;R$ 109,95;0;R$ 0,00;R$ 455,04;R$ 1.099,50
23/05/16;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
23/05/16;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;12;1;R$ 109,95;0;R$ 0,00;R$ 556,16;R$ 1.319,40
23/05/16;Loja;20;101020;Produto 8GB MP3 Player new  M820 Black;Regular;R$ 61,62;R$ 134,00;12;0;R$ 0,00;3;R$ 40,20;R$ 739,44;R$ 1.567,80
23/05/16;Loja;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;12;0;R$ 0,00;0;R$ 0,00;R$ 739,44;R$ 1.608,00
23/05/16;Loja;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
23/05/16;Loja;24;101024;Produto 16GB Mp5 Player M1600 Blue;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
23/05/16;Loja;28;101028;Produto 16GB Mp5 Player M1600 Red;Regular;R$ 91,93;R$ 199,90;10;1;R$ 199,90;0;R$ 0,00;R$ 827,37;R$ 1.999,00
23/05/16;Revendedor;28;101028;Produto 16GB Mp5 Player M1600 Red;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
23/05/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;12;1;R$ 255,00;4;R$ 102,00;R$ 929,39;R$ 2.958,00
23/05/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;12;1;R$ 255,00;0;R$ 0,00;R$ 929,39;R$ 3.060,00
23/05/16;Loja;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
23/05/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
24/05/16;Online;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;60;0;R$ 0,00;0;R$ 0,00;R$ 397,20;R$ 779,40
24/05/16;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;20;0;R$ 0,00;0;R$ 0,00;R$ 148,00;R$ 290,40
24/05/16;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
24/05/16;Online;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;24;0;R$ 0,00;3;R$ 6,47;R$ 264,00;R$ 511,21
24/05/16;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
24/05/16;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
24/05/16;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
24/05/16;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;20;1;R$ 59,99;0;R$ 0,00;R$ 611,60;R$ 1.199,80
24/05/16;Online;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
24/05/16;Revendedor;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
24/05/16;Revendedor;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;20;1;R$ 77,68;0;R$ 0,00;R$ 714,40;R$ 1.553,60
24/05/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;24;0;R$ 0,00;4;R$ 31,07;R$ 857,28;R$ 1.833,25
24/05/16;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;12;1;R$ 109,95;3;R$ 32,99;R$ 556,16;R$ 1.286,42
24/05/16;Online;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;20;0;R$ 0,00;0;R$ 0,00;R$ 1.011,20;R$ 2.199,00
24/05/16;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
24/05/16;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;12;0;R$ 0,00;4;R$ 43,98;R$ 606,72;R$ 1.275,42
24/05/16;Loja;20;101020;Produto 8GB MP3 Player new  M820 Black;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
24/05/16;Loja;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
24/05/16;Online;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;12;0;R$ 0,00;0;R$ 0,00;R$ 739,44;R$ 1.608,00
24/05/16;Online;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;20;0;R$ 0,00;0;R$ 0,00;R$ 1.232,40;R$ 2.680,00
24/05/16;Loja;24;101024;Produto 16GB Mp5 Player M1600 Blue;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
24/05/16;Revendedor;25;101025;Produto 16GB Mp5 Player M1600 Black;Regular;R$ 91,93;R$ 199,90;12;0;R$ 0,00;1;R$ 19,99;R$ 1.103,16;R$ 2.378,81
24/05/16;Catálogo;25;101025;Produto 16GB Mp5 Player M1600 Black;Regular;R$ 91,93;R$ 199,90;40;2;R$ 399,80;0;R$ 0,00;R$ 3.493,34;R$ 7.996,00
24/05/16;Loja;27;101027;Produto 16GB Mp5 Player M1600 White;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
24/05/16;Revendedor;28;101028;Produto 16GB Mp5 Player M1600 Red;Regular;R$ 91,93;R$ 199,90;12;0;R$ 0,00;2;R$ 39,98;R$ 1.103,16;R$ 2.358,82
24/05/16;Revendedor;28;101028;Produto 16GB Mp5 Player M1600 Red;Regular;R$ 91,93;R$ 199,90;10;1;R$ 199,90;0;R$ 0,00;R$ 827,37;R$ 1.999,00
24/05/16;Loja;28;101028;Produto 16GB Mp5 Player M1600 Red;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
24/05/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
24/05/16;Online;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
24/05/16;Catálogo;30;101030;Produto 32GB Video MP3 Player M3200 Red;Regular;R$ 84,49;R$ 255,00;20;1;R$ 255,00;0;R$ 0,00;R$ 1.605,31;R$ 5.100,00
24/05/16;Loja;30;101030;Produto 32GB Video MP3 Player M3200 Red;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
24/05/16;Loja;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
24/05/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;12;1;R$ 255,00;2;R$ 51,00;R$ 929,39;R$ 3.009,00
24/05/16;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;10;0;R$ 0,00;0;R$ 0,00;R$ 489,20;R$ 959,50
25/05/16;Online;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;48;0;R$ 0,00;6;R$ 7,79;R$ 317,76;R$ 615,73
25/05/16;Online;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;24;0;R$ 0,00;3;R$ 4,36;R$ 177,60;R$ 344,12
25/05/16;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;24;1;R$ 14,52;2;R$ 2,90;R$ 177,60;R$ 345,58
25/05/16;Revendedor;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
25/05/16;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
25/05/16;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;24;0;R$ 0,00;3;R$ 18,00;R$ 733,92;R$ 1.421,76
25/05/16;Online;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
25/05/16;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
25/05/16;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
25/05/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
25/05/16;Catálogo;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
25/05/16;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
25/05/16;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;12;0;R$ 0,00;2;R$ 21,99;R$ 606,72;R$ 1.297,41
25/05/16;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;12;0;R$ 0,00;2;R$ 21,99;R$ 606,72;R$ 1.297,41
25/05/16;Loja;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
25/05/16;Loja;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
25/05/16;Loja;25;101025;Produto 16GB Mp5 Player M1600 Black;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
25/05/16;Catálogo;28;101028;Produto 16GB Mp5 Player M1600 Red;Regular;R$ 91,93;R$ 199,90;20;1;R$ 199,90;0;R$ 0,00;R$ 1.746,67;R$ 3.998,00
25/05/16;Loja;30;101030;Produto 32GB Video MP3 Player M3200 Red;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
25/05/16;Online;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;20;1;R$ 255,00;0;R$ 0,00;R$ 1.605,31;R$ 5.100,00
25/05/16;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;10;0;R$ 0,00;0;R$ 0,00;R$ 489,20;R$ 959,50
26/05/16;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;20;0;R$ 0,00;0;R$ 0,00;R$ 132,40;R$ 259,80
26/05/16;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;20;0;R$ 0,00;0;R$ 0,00;R$ 132,40;R$ 259,80
26/05/16;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;20;0;R$ 0,00;0;R$ 0,00;R$ 132,40;R$ 259,80
26/05/16;Catálogo;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
26/05/16;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;24;0;R$ 0,00;3;R$ 6,47;R$ 264,00;R$ 511,21
26/05/16;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
26/05/16;Online;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
26/05/16;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
26/05/16;Online;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;72;0;R$ 0,00;11;R$ 85,45;R$ 2.571,84;R$ 5.507,51
26/05/16;Online;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
26/05/16;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
26/05/16;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;24;0;R$ 0,00;4;R$ 31,07;R$ 857,28;R$ 1.833,25
26/05/16;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
26/05/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
26/05/16;Online;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;20;1;R$ 109,95;0;R$ 0,00;R$ 960,64;R$ 2.199,00
26/05/16;Online;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;12;0;R$ 0,00;1;R$ 11,00;R$ 606,72;R$ 1.308,41
26/05/16;Loja;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
26/05/16;Revendedor;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
26/05/16;Loja;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;12;0;R$ 0,00;2;R$ 26,80;R$ 739,44;R$ 1.581,20
26/05/16;Loja;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;10;1;R$ 134,00;0;R$ 0,00;R$ 554,58;R$ 1.340,00
26/05/16;Online;24;101024;Produto 16GB Mp5 Player M1600 Blue;Regular;R$ 91,93;R$ 199,90;10;1;R$ 199,90;0;R$ 0,00;R$ 827,37;R$ 1.999,00
26/05/16;Online;24;101024;Produto 16GB Mp5 Player M1600 Blue;Regular;R$ 91,93;R$ 199,90;24;0;R$ 0,00;7;R$ 139,93;R$ 2.206,32;R$ 4.657,67
26/05/16;Loja;25;101025;Produto 16GB Mp5 Player M1600 Black;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
26/05/16;Loja;25;101025;Produto 16GB Mp5 Player M1600 Black;Regular;R$ 91,93;R$ 199,90;10;1;R$ 199,90;0;R$ 0,00;R$ 827,37;R$ 1.999,00
26/05/16;Loja;27;101027;Produto 16GB Mp5 Player M1600 White;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
26/05/16;Revendedor;30;101030;Produto 32GB Video MP3 Player M3200 Red;Regular;R$ 84,49;R$ 255,00;12;0;R$ 0,00;2;R$ 51,00;R$ 1.013,88;R$ 3.009,00
26/05/16;Catálogo;31;101031;Produto 32GB Video MP3 Player M3200 Orange;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
26/05/16;Online;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;30;0;R$ 0,00;0;R$ 0,00;R$ 2.534,70;R$ 7.650,00
26/05/16;Loja;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
26/05/16;Online;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
27/05/16;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;20;0;R$ 0,00;0;R$ 0,00;R$ 132,40;R$ 259,80
27/05/16;Online;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;20;0;R$ 0,00;0;R$ 0,00;R$ 132,40;R$ 259,80
27/05/16;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
27/05/16;Catálogo;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;60;0;R$ 0,00;0;R$ 0,00;R$ 660,00;R$ 1.294,20
27/05/16;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
27/05/16;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;20;1;R$ 59,99;0;R$ 0,00;R$ 611,60;R$ 1.199,80
27/05/16;Revendedor;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;24;0;R$ 0,00;2;R$ 12,00;R$ 733,92;R$ 1.427,76
27/05/16;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;24;0;R$ 0,00;0;R$ 0,00;R$ 733,92;R$ 1.439,76
27/05/16;Online;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;60;0;R$ 0,00;0;R$ 0,00;R$ 2.143,20;R$ 4.660,80
27/05/16;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
27/05/16;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
27/05/16;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;24;0;R$ 0,00;0;R$ 0,00;R$ 857,28;R$ 1.864,32
27/05/16;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
27/05/16;Loja;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;12;0;R$ 0,00;4;R$ 53,60;R$ 739,44;R$ 1.554,40
27/05/16;Loja;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
27/05/16;Loja;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
27/05/16;Loja;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
27/05/16;Online;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;24;0;R$ 0,00;6;R$ 80,40;R$ 1.478,88;R$ 3.135,60
27/05/16;Loja;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;12;0;R$ 0,00;1;R$ 13,40;R$ 739,44;R$ 1.594,60
27/05/16;Loja;25;101025;Produto 16GB Mp5 Player M1600 Black;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
27/05/16;Loja;25;101025;Produto 16GB Mp5 Player M1600 Black;Regular;R$ 91,93;R$ 199,90;12;0;R$ 0,00;3;R$ 59,97;R$ 1.103,16;R$ 2.338,83
27/05/16;Loja;25;101025;Produto 16GB Mp5 Player M1600 Black;Regular;R$ 91,93;R$ 199,90;12;0;R$ 0,00;0;R$ 0,00;R$ 1.103,16;R$ 2.398,80
27/05/16;Loja;27;101027;Produto 16GB Mp5 Player M1600 White;Regular;R$ 91,93;R$ 199,90;10;1;R$ 199,90;0;R$ 0,00;R$ 827,37;R$ 1.999,00
27/05/16;Loja;28;101028;Produto 16GB Mp5 Player M1600 Red;Regular;R$ 91,93;R$ 199,90;12;0;R$ 0,00;0;R$ 0,00;R$ 1.103,16;R$ 2.398,80
27/05/16;Loja;28;101028;Produto 16GB Mp5 Player M1600 Red;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
27/05/16;Loja;28;101028;Produto 16GB Mp5 Player M1600 Red;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
27/05/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
27/05/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
27/05/16;Catálogo;31;101031;Produto 32GB Video MP3 Player M3200 Orange;Regular;R$ 84,49;R$ 255,00;20;1;R$ 255,00;0;R$ 0,00;R$ 1.605,31;R$ 5.100,00
27/05/16;Loja;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;12;0;R$ 0,00;0;R$ 0,00;R$ 1.013,88;R$ 3.060,00
27/05/16;Catálogo;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;30;0;R$ 0,00;0;R$ 0,00;R$ 1.467,60;R$ 2.878,50
